sekolah_id,nama,npsn,bentuk_pendidikan,jenjang,alamat_jalan,kode_desa_kelurahan,desa_kelurahan,kode_kecamatan,kecamatan,kode_kabupaten,kabupaten,kode_provinsi,provinsi,kode_pos,email,kebutuhan_khusus,status_sekolah,sk_pendirian_sekolah,tanggal_sk_pendirian,status_kepemilikan,yayasan,sk_izin_operasional,tanggal_sk_izin_operasional,rekening_atas_nama,mbs,kode_registrasi,npwp,nm_wp,keaktifan,wilayah_terpencil,wilayah_perbatasan,wilayah_transmigrasi,wilayah_adat_terpencil,wilayah_bencana_alam,wilayah_bencana_sosial,partisipasi_bos,akses_internet,akses_internet_2,akreditasi,akreditasi_sp_tmt,akreditasi_sp_sk,luas_tanah_milik,luas_tanah_bukan_milik,angkatan_psp
9384908c-9865-472f-a023-42b3428bd8b9,KB BISMILLAH,70029151,KB,PAUD  ,Dusun Mungkik,230204AL,SETUTA,230204,Kec. Janapria,230200,Kab. Lombok Tengah,230000,Prov. Nusa Tenggara Barat,83554,Tidak Ada Data,Tidak ada,Swasta,0002/IO.PAUD/II/2022/DPMPTSP,2022-02-09,Yayasan,Tidak Ada Data,0002/IO.PAUD/II/2022/DPMPTSP,2022-02-09,70029151 KB BISMILLAH,0,154.552.327.431.576,613267905-915000         ,Yayasan Yayasan Masjid Arrahman,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,50 Mb,Tidak Ada,C,NaT,Tidak Ada Data,100,0,0
b6c39057-037f-41be-bb5c-42c441937071,SMAN 1 BATUKLIANG UTARA,50201395,SMA,SMA   ,JL. PARIWISATA AIK BUKAK TERATAK,230210AA,Teratak,230210,Kec. Batukliang Utara,230200,Kab. Lombok Tengah,230000,Prov. Nusa Tenggara Barat,83552,sman1bku@gmail.com,Tidak ada,Negeri,391/19-09-2003,NaT,Pemerintah Pusat,Tidak Ada Data,391,NaT,SMAN 1 BATUKLIANG UTARA,1,144.416.079.571.486,002982452911000          ,SMA NEGERI 1 BATUKLIANG UTARA,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,50 Mb,Tidak Ada,A,2022-11-30,1760/BAN-SM/SK/2022,2.000,70.000,0
a3640fa6-494b-4ebd-98cd-42c45a2d16d4,PKBM Satonda,P9934721,PKBM,PKBM  ,"JL. LINTAS TAMBORA, DESA LABUAN KENANGA KEC.TAMBORA KAB. BIMA PROV. NUSA TENGGAR",230611AA,Labuhan Kananga,230611,Kec. Tambora,230600,Kab. Bima,230000,Prov. Nusa Tenggara Barat,84192,pkbmsatonda@gmail.com,Tidak ada,Swasta,16,2012-06-06,Yayasan,PKBM SATONDA,004/01.1/D/PKBM.TB/2018,2018-12-26,P9934721 PKBM SATONDA,0,81.996.156.698.732,032192676912000          ,PKBM SATONDA,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,50 Mb,Tidak Ada,Tidak diisi,NaT,Tidak Ada Data,60,0,0
06ac19f3-1a5b-42a5-9e27-42e5a74218d9,PAUD ANAK BANGSA,69760079,KB,PAUD  ,RT.02 RW.08 DUSUN KARATO,230430AB,Lape,230430,Kec. Lape,230400,Kab. Sumbawa,230000,Prov. Nusa Tenggara Barat,84832,paudanakbangsalape@gmail.com,Tidak ada,Swasta,61,2007-03-12,Yayasan,HARAPAN BANGSA,142 Tahun 2014,2014-10-07,69760079 PAUD ANAK BANGSA,1,267.291.585.829.658,424859726913000          ,PAUD ANAK BANGSA,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,30 Mb,Tidak Ada,B,2016-11-19,057/K/SK/AKR/2016,2,60,0
f10ac456-9634-4842-aec2-42f3c6ce33a6,TK MUTMAINNAH,69824426,TK,PAUD  ,JALAN LINTAS TENTE KARUMBU,230604AB,Ncera,230604,Kec. Belo,230600,Kab. Bima,230000,Prov. Nusa Tenggara Barat,84173,mutmainahncera008@gmail.com,Tidak ada,Swasta,81,NaT,Yayasan,LPMTP,421.1/09/01.1/D/PAUD.TK/BL/2023,2023-01-02,69824426 TK Mutmainnah,0,95.399.997.158.550,029727518912000          ,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,C,2022-12-11,156/BAN PAUD DAN PNF/AKR/2022,36,0,0
5bca3ca3-25fd-41eb-82a1-42f84b4f61b6,KB KERTASARI,69844024,KB,PAUD  ,MERTASARI,230311AL,KERTA SARI,230311,Kec. Labuhan Haji,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83675,kertasaripaud@gmail.com,Tidak ada,Swasta,156/PLS/2007,2008-01-29,Lainnya,Tidak Ada Data,421.9/2350/Dik IV.3/2010,2010-06-29,69844024 KB KERTASARI,0,179.481.488.391.461,03064093915000           ,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,50 Mb,Tidak Ada,B,2019-10-23,161/BAN PAUD DAN PNF/AKR/2019,1.200,10,0
903cace2-023c-e111-9d68-4308f99cf2cd,SD NEGERI 2 JEREWEH,50204368,SD,SD    ,Jln. Pahlawan No. 45,230701AA,BELO,230701,Kec. Jereweh,230700,Kab. Sumbawa Barat,230000,Prov. Nusa Tenggara Barat,84356,esde2jereweh@gmail.com,Tidak ada,Negeri,420/1893.18/Dikbud/2020,1961-08-01,Pemerintah Daerah,Tidak Ada Data,420/1893.18/Dikbud/2020,1961-08-01,BOSSDN2JEREWEH...,1,249.229.378.337.794,006441612913000          ,BENDAHARA SDN 2 JEREWEH,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,300 Mb,Tidak Ada,A,2023-11-28,116/BAN-PDM/SK/2023,3.093,0,0
999cc364-6e57-42ea-9013-430ddb72986a,KB Putri Salsabila,69810791,KB,PAUD  ,Lebin B,230411AA,Lebin,230411,Kec. Ropang,230400,Kab. Sumbawa,230000,Prov. Nusa Tenggara Barat,84372,paudcendana01@gmail.com,Tidak ada,Swasta,60,2013-05-15,Yayasan,KB PUTRI SALSABILA,421.9/1229/Diknas/2015,2015-02-03,69810791 KB PUTRI SALSABILA,0,110.791.308.695.406,032346074913000          ,YAY. PAUD PUTRI SALSABILA,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,500 Mb,Tidak Ada,B,2019-09-11,143/BAN PAUD DAN PNF/AKR/2019,144,0,0
b85aa1a3-54c3-41a0-8c54-431d966919f6,SMAN 1 WOJA,50203685,SMA,SMA   ,Jln. Kakatua No. 7 Kec. Woja Kab. Dompu NTB,230503AA,Kandai Dua,230503,Kec. Woja,230500,Kab. Dompu,230000,Prov. Nusa Tenggara Barat,84218,sman1woja.hebat@gmail.com,Tidak ada,Negeri,411.3/1359/Dikmen/2013,2013-06-12,Pemerintah Pusat,Tidak Ada Data,411.3/1359/Dikmen/2013,2013-06-12,SMANIWOJA...,1,38.717.224.234.733,002982452911000          ,SMAN 1 Woja,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,100 Mb,Tidak Ada,A,2021-12-08,1346/BAN-SM/SK/2021,30.000,125.000,3
e035f7e6-023c-e111-8859-431ec7ad60bb,SMP NEGERI 6 LAMBU,50222345,SMP,SMP   ,Jl. Jendral Sudirman,230610AB,Melayu,230610,Kec. Lambu,230600,Kab. Bima,230000,Prov. Nusa Tenggara Barat,84182,smpn6lambu@gmail.com,Tidak ada,Negeri,128/130.21.420/C/2008,NaT,Pemerintah Pusat,Tidak Ada Data,-,NaT,DANA BOS SMPN 6 LAMBU,1,267.621.159.099.131,002926327912000          ,DINAS DIKBUDPORA KABUPATEN BIMA,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,500 Mb,Tidak Ada,B,2021-12-08,1346/BAN-SM/SK/2021,6.720,0,0
e41abab5-32d1-4908-81bf-431ff7d63020,PKBM BUKIT  BINTANG,P2963338,PKBM,PKBM  ,JLN PANTAI BAHAGIA KM 30,230612AB,Nipa,230612,Kec. Ambalawi,230600,Kab. Bima,230000,Prov. Nusa Tenggara Barat,84153,bukit.bintang1990@gmail.com,Tidak ada,Swasta,47,2012-01-30,Yayasan,Tidak Ada Data,421.1/03/01.1/D/PKBM.AB/2021,2021-01-01,P2963338 PKBM BUKIT BINTANG,0,246.608.943.583.171,031959521912000          ,PKBM BUKIT BINTANG,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,30 Mb,Tidak Ada,B,2021-12-27,041/BAN PAUD DAN PNF/AKR/2021,480,0,0
c429d851-e161-4159-8595-4321c49613a4,TK SANTAI,69784241,TK,PAUD  ,LINTAS SAMPUNGU- KILO,230615AF,SAMPUNGU,230615,Kec. Soromandi,230600,Kab. Bima,230000,Prov. Nusa Tenggara Barat,84162,tksantaisaba@gmail.com,Tidak ada,Swasta,Tidak Ada Data,NaT,Yayasan,Tidak Ada Data,1714/130.21.420/B/2011,NaT,69784241 TK SANTAI,0,89.988.855.521.761,029728409912000          ,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,C,2022-12-11,088/BAN PAUD DAN PNF/AKR/2022,120,0,0
464d276f-3bcb-4e33-b551-4321f2183d20,Tk Sehati PGRI Pandai,69824306,TK,PAUD  ,lintas mbaju pandai. woha,230603AJ,PANDAI,230603,Kec. Woha,230600,Kab. Bima,230000,Prov. Nusa Tenggara Barat,84171,sitisalmahspd@yahoo.com,Tidak ada,Swasta,Tidak Ada Data,NaT,Yayasan,TK SEHATI PGRI PANDAI,128/130.21.420/PNF.D-TK/2,NaT,69824306 TK SEHATI PGRI PANDAI,1,122.214.590.892.859,728522376912000          ,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,C,2022-12-11,156/BAN PAUD DAN PNF/AKR/2022,3,100,0
809148e1-023c-e111-b2af-4324f2196fa6,SD NEGERI 1 SURANADI,50200785,SD,SD    ,"Jl. Suranadi II KM.04, Kecamatan Narmada",230105AK,Suranadi,230105,Kec. Narmada,230100,Kab. Lombok Barat,230000,Prov. Nusa Tenggara Barat,83371,sdn1suranadi@gmail.com,Tidak ada,Negeri,Tidak Ada Data,1953-01-01,Pemerintah Daerah,Tidak Ada Data,-,1910-01-01,SDN1SURANADIBOS...,1,247.701.794.995.202,0017486991400000295      ,Bendahara SDN 1 Suranadi,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,1 Gb,Tidak Ada,A,2022-10-20,1453/BAN-SM/SK/2022,7.000,0,3
6f310567-37a5-4618-90d7-432d48462a23,TK AL HAMIDY,50220521,TK,PAUD  ,JL. BANDA SERAYA NO. 9 PAGUTAN,236002AG,Pagutan,236002,Kec. Mataram,236000,Kota Mataram,230000,Prov. Nusa Tenggara Barat,83117,infotkalhamidy@gmail.com,H - Hiperaktif,Swasta,13,1995-08-20,Yayasan,SUMURMAS AL HAMIDY,400.3.2/3247/Disdik.B2/X/2025,2021-10-21,50220521 TK AL HAMIDY,1,188.594.898.860.957,031088685-911000         ,YAYASAN AL HAMIDY,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,300 Mb,Tidak Ada,B,2023-12-19,164/BAN-PDM/SK/2023,900,50.000,0
201392e1-023c-e111-a046-432dd7db5eae,SD NEGERI 2 PENGENJEK,50201106,SD,SD    ,PENGENJEK,230207AE,PENGENJEK,230207,Kec. Jonggat,230200,Kab. Lombok Tengah,230000,Prov. Nusa Tenggara Barat,83561,sdn2pengenjek12345@gmail.com,Tidak ada,Negeri,0,1910-01-01,Pemerintah Daerah,Tidak Ada Data,-,1984-07-16,SDN 2 PENGENJEK,1,248.017.502.354.434,001305572915000          ,BENDAHARA SDN 2 PENGENJEK,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,10 Mb,Tidak Ada,A,2021-12-08,1346/BAN-SM/SK/2021,1.707,0,0
2000d6e1-023c-e111-86fb-432f5adaf399,SD NEGERI 2 PENGKELAK MAS,50202311,SD,SD    ,Kubur Nunggal,230314AE,PENGKELAK MAS,230314,Kec. Sakra Barat,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83671,sdn2pengkelakmas@gmail.com,Tidak ada,Negeri,Tidak Ada Data,1976-01-01,Pemerintah Daerah,Tidak Ada Data,-,1910-01-01,SDN2PENGKELAKMASBOS...,1,248.309.241.363.458,003094554915000          ,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,10 Mb,Tidak Ada,B,2023-12-12,119/BAN-PDM/SK/2023,3.046,0,0
55f888ca-71ee-475f-af00-433f8dbe2bbe,KB AL-FATHANAH,69769867,KB,PAUD  ,"MONTONG BULOK,DESA MONTONG GAMANG,KECAMATAN KOPANG",230205AG,Montong Gamang,230205,Kec. Kopang,230200,Kab. Lombok Tengah,230000,Prov. Nusa Tenggara Barat,83553,alfathanahkb@gmail.com,Tidak ada,Swasta,239 Tahun 2015,NaT,Yayasan,YAYASAN SOSIAL AL-FATHANAH,239 tahun 2015,NaT,69769867 KB AL FATHANAH,1,222.689.630.744.177,1000000002313276         ,INSAN CENDEKIA ALFATHANAH MONTONG BULOK,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,20 Mb,Tidak Ada,C,2022-12-11,156/BAN PAUD DAN PNF/AKR/2022,1.200,0,0
9097e2e1-023c-e111-b9e6-43400f3f2897,SD NEGERI 4 KESIK,50202143,SD,SD    ,Dasan Baru,230305AF,Kesik,230305,Kec. Masbagik,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83661,sdn04kesik@gmail.com,Tidak ada,Negeri,-,1981-07-27,Pemerintah Daerah,Tidak Ada Data,188.45/461/DIKBUD/2020,2020-08-04,SDN4KESIK...,1,248.363.321.670.658,003094554915000          ,SD NEGERI 4 KESIK,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,5 Mb,Tidak Ada,B,2023-11-28,116/BAN-PDM/SK/2023,3,2.000,0
f058a6e4-023c-e111-8595-4344e9e8a71f,SMP NEGERI 5 MONTA,50220491,SMP,SMP   ,Jalan Pantai Wane Tolouwi Monta Bima,230601AI,Tolouwi,230601,Kec. Monta,230600,Kab. Bima,230000,Prov. Nusa Tenggara Barat,84172,aqilahnurulaulya@gmail.com,Tidak ada,Negeri,1068.1/C3/KEP/2007,2007-12-11,Pemerintah Daerah,Tidak Ada Data,425/103/01.1/B/2020,2007-07-01,SMPNVMONTA...,0,20.432.730.423.670,008635013912000          ,SMP NEGERI 5 MONTA,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,B,2020-12-15,1334/BAN-SM/SK/2020,7.125,0,0
b0c5d5e1-023c-e111-9fb5-43452054df97,SD NEGERI 2 SUKARARA,50202335,SD,SD    ,Sukarara,230314AB,Sukarara,230314,Kec. Sakra Barat,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83671,sdnsukarara036@gmail.com,Tidak ada,Negeri,01,1976-01-01,Pemerintah Daerah,Tidak Ada Data,188.45/461/DIKBUD/2020,2020-08-04,SDN3SUKARARABOS...,1,248.308.260.944.898,003094554915000          ,SDN 3 SUKARARA,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,2 Mb,Tidak Ada,B,2022-11-30,1857/BAN-SM/SK/2022,4.807,0,0
e6b8d58f-da64-4eae-a053-4348a37535d9,KB AL-ISHLAHUL ITTIHAD,69794310,KB,PAUD  ,JABON TENTAN,230208AA,BAGU,230208,Kec. Pringgarata,230200,Kab. Lombok Tengah,230000,Prov. Nusa Tenggara Barat,83562,kbish2209@gmail.com,Tidak ada,Swasta,Tidak Ada Data,NaT,Yayasan,Al- Ishlahul Ittihad,86 tahun 2012,NaT,69794310 KB AL ISHLAHUL ITTIHAD,0,158.148.092.912.858,022951529915000          ,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,30 Mb,Tidak Ada,C,2022-12-11,107/BAN PAUD DAN PNF/AKR/2022,200,0,0
91e4a0b1-798e-48c6-9797-4349977084bd,PAUD QOLBU LEBAI SANDAR,69852830,KB,PAUD  ,JALAN SALEH SUNGKAR GG. SILAK SIMPANG DAYAN PEKEN,236001AJ,Dayan Peken,236001,Kec. Ampenan,236000,Kota Mataram,230000,Prov. Nusa Tenggara Barat,83111,sahlanudin69@gmail.com,Tidak ada,Swasta,05,2012-07-05,Yayasan,Qolbu Lebai Sandar,421.9/2686/Dep.E1/XI/2015,NaT,69852830 KB QOLBU LEBAI SANDAR,0,195.304.587.628.153,315613620911000          ,Agus Nugroho Raharjo,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,B,NaT,Tidak Ada Data,100,35.000,0
60dc44e1-023c-e111-be4f-4349c75996c9,SDN 1 PAKUAN,50200291,SD,SD    ,"PESANTEK,DESA PAKUAN",230105AS,PAKUAN,230105,Kec. Narmada,230100,Kab. Lombok Barat,230000,Prov. Nusa Tenggara Barat,83371,sdnsatupakuan2015@gmail.com,Tidak ada,Negeri,Tidak Ada Data,1978-01-01,Pemerintah Daerah,Tidak Ada Data,-,1910-01-01,SDN 1 PAKUAN,1,247.685.871.320.066,003174869914000          ,BENDAHARA SDN 2 LEBAH SEMPAGA,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,3 Mb,Tidak Ada,B,2023-08-29,036/BAN-PDM/SK/2023,2.742,0,0
109b3be2-023c-e111-b098-434cde3e7547,SD NEGERI 10 PEKAT,50203817,SD,SD    ,"Jln. Lintas Calabai, Dusun Karang Mente",230506AB,Beringin Jaya,230506,Kec. Pekat,230500,Kab. Dompu,230000,Prov. Nusa Tenggara Barat,84261,hisbuldom@gmail.com,Tidak ada,Negeri,009/Pem/D.BJ/III/2023,1987-06-01,Pemerintah Daerah,Tidak Ada Data,009/Pem/D.BJ/III/2023,1987-06-01,SDN No 10 pekat,1,15.522.212.969.761,003489986912000          ,DANA BOS SDN NO.10 PEKT,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,500 Mb,Tidak Ada,C,2023-12-12,119/BAN-PDM/SK/2023,8.188,0,0
d7fef847-4c4e-409a-94ef-43558033f0c4,TK KARIMBI,69782439,TK,PAUD  ,LINTAS TENTE WAWORADA  DESA WILAMACI - MONTA,230601AJ,Willamaci,230601,Kec. Monta,230600,Kab. Bima,230000,Prov. Nusa Tenggara Barat,84172,tkkarimbi@gmail.com,Tidak ada,Swasta,Tidak Ada Data,NaT,Yayasan,DHARMA WANITA,983/130.21.420/H.TK/2011,NaT,69782439 TK KARIMBI,1,79.134.752.984.652,029729654912000          ,TK KARIMBI,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,3 Mb,Tidak Ada,C,2023-08-29,039/BAN-PDM/SK/2023,3,3.224,0
6fd7b97a-da4f-4e8c-ad71-43582bd5d210,SD ISLAM ASH - SHIBGOH,70028398,SD,SD    ,Dusun Dasan Bongkot,230309AD,Kalijaga,230309,Kec. Aikmel,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83653,sdiashshibgoh21@gmail.com,Tidak ada,Swasta,503/612/PMPTSP-SD/03/2022,2022-03-23,Yayasan,YAYASAN AS SHIBGOTU ROBBANI NUSANTARA,503/612/PMPTSP-SD/03/2022,2022-03-23,Tidak Ada Data,0,134.938.601.934.810,419364856915000          ,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,Tidak diisi,NaT,Tidak Ada Data,1.500,50,0
e09a71e2-023c-e111-a4ac-4365b5a75b47,SDN INPRES 02 RISA,50204224,SD,SD    ,Risa Woha,230603AI,RISA,230603,Kec. Woha,230600,Kab. Bima,230000,Prov. Nusa Tenggara Barat,84171,sdninp02risa@gmail.com,Tidak ada,Negeri,Tidak Ada Data,1981-12-31,Pemerintah Pusat,Tidak Ada Data,-,1981-12-31,Dana BOS SDN Inpres 02 Risa,1,174.943.229.401.770,008636284912000          ,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,500 Mb,Tidak Ada,B,2021-12-08,1346/BAN-SM/SK/2021,1.450,0,0
00ed6ce1-023c-e111-93fb-436722d44161,SDN 5 PELANGAN,50200481,SD,SD    ,JL.BANGKO-BANGKO,230101AB,PELANGAN,230101,Kec. Sekotong,230100,Kab. Lombok Barat,230000,Prov. Nusa Tenggara Barat,83365,sdnlimapelangan@gmail.com,Tidak ada,Negeri,1987,1987-01-01,Pemerintah Daerah,Tidak Ada Data,-,1987-01-01,SDN5PELANGANBOS...,1,247.857.948.933.122,0031748699140000077      ,SDN 5 PELANGAN,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,500 Mb,Tidak Ada,B,2021-12-08,1346/BAN-SM/SK/2021,1.504,0,0
b7017080-637f-4afc-b0d8-436bcacf1f3b,TK PGRI BATUJAI,69770071,TK,PAUD  , Dusun Batujai,230201AI,Batujai,230201,Kec. Praya Barat,230200,Kab. Lombok Tengah,230000,Prov. Nusa Tenggara Barat,83572,Tidak Ada Data,Tidak ada,Swasta,421.I/006/TK SATAP,2010-12-20,Yayasan,TK Bunga Lestari,55/IO.PAUD-BARU/X/DPMPTSP/2024,2024-10-29,69770071 TK PGRI BATUJAI,0,141.218.553.495.395,018565820915005          ,TK PGRI BATUJAI,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,10 Mb,Tidak Ada,C,2018-10-03,105/BAN PAUD DAN PNF/AKR/2018,2.904,5.000,0
405a74e1-023c-e111-82ac-437134af4402,SD NEGERI BELAR,50200980,SD,SD    ,BELAR DESA SUKADANA KECAMATAN PUJUT,230202AC,Sukadana,230202,Kec. Pujut,230200,Kab. Lombok Tengah,230000,Prov. Nusa Tenggara Barat,83573,belarsdn@gmail.com,Tidak ada,Negeri,101230209029,1978-07-01,Pemerintah Daerah,Tidak Ada Data,-,1910-01-01,SDNBELAR...,1,247.889.846.615.042,001305572915000          ,SDN BELAR,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,50 Mb,Tidak Ada,C,2021-12-08,1346/BAN-SM/SK/2021,2.288,0,0
9335accc-d125-412a-962f-4371d049dfda,TK QOMARUN MUNA,69989936,TK,PAUD  ,"Jln. Jurusan Tanjung, Dusun Wadon",230106AL,Kekait,230106,Kec. Gunung Sari,230100,Kab. Lombok Barat,230000,Prov. Nusa Tenggara Barat,83351,qomarunmuna@gmail.com,Tidak ada,Swasta,227/SDN.2.KKT/III/2019,2018-07-10,Yayasan,Yayasan Al-Jafar indonesia,821/112/PAUDPNF/DIKBUD/2019,NaT,69989936 TK QOMARUN MUNA,1,225.040.005.277.137,834144594914000          ,YAYASAN AL JAFAR INDONESIA,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,B,2021-12-27,041/BAN PAUD DAN PNF/AKR/2021,150,15.000,0
40d5dfe1-023c-e111-9369-4372278efd76,SD NEGERI 2 MASBAGIK UTARA,50205703,SD,SD    ,Masbagik Utara,230305AD,MASBAGIK UTARA,230305,Kec. Masbagik,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83661,andri.acex@gmail.com,Tidak ada,Negeri,Tidak Ada Data,1941-08-01,Pemerintah Pusat,Tidak Ada Data,-,1910-01-01,SDN 2 MASBAGIK UTARA,1,248.351.471.713.282,003094554915000          ,BENDAHARA SDN 2 MASBAGIK UTARA,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,50 Mb,Tidak Ada,B,2021-12-08,1346/BAN-SM/SK/2021,4.200,0,0
a0832de2-023c-e111-a5bd-4373b4a0f2ed,SEKOLAH DASAR NEGERI 2 PENYARING KECAMATAN MOYO UTARA,50205244,SD,SD    ,Dusun Penyaring,230423AA,Sebewe,230423,Kec. Moyo Utara,230400,Kab. Sumbawa,230000,Prov. Nusa Tenggara Barat,84381,penyaring2.moyoutara@gmail.com,Tidak ada,Negeri,54,2004-07-19,Pemerintah Daerah,Tidak Ada Data,Nomor 54 Tahun 2022,1910-01-01,SDN 2 PENYARING,1,248.685.109.722.114,004753422913000          ,DINAS PENDIDIKAN DAN KEBUDAYAAN,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,20 Mb,Tidak Ada,B,2022-09-30,1359/BAN-SM/SK/2022,3.354,0,0
b6f29b18-ba85-4f09-b75c-437c032ea3c5,SMK DARUL MUTTAQIEN NW PERIAN,50227771,SMK,SMK   ,PERIAN,230317AD,Perian,230317,Kec. Montong Gading,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83664,smkdmperian@gmail.com,Tidak ada,Swasta,018/YP3DM/KEPT/A/2009,2009-05-21,Yayasan,Yayasa Pendidikan Pondok Pesantren Darul Muttaqien NW Perian,421.5/1312.I/DIK.III/2014,NaT,SMK DARUL MUTTAQIEN NW PERIAN,0,27.058.071.045.562,018144691915004          ,SMK DARUL MUTTAQIEN NW PERIAN,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,50 Mb,Tidak Ada,B,2022-11-30,1857/BAN-SM/SK/2022,10.063,50.000,0
ebe2aae6-cf92-4e41-866c-4387f42ba7d7,KB PERMATA KOTARAJA,69843925,KB,PAUD  ,Tanggluk Jln.Pariwisata Tetebatu -Kotaraja Desa Kotaraja,230304AD,Kotaraja,230304,Kec. Sikur,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83662,permatakotaraja@yahoo.co.id,Tidak ada,Swasta,001/PAUD/PMT/KTR/VII/2012,2012-07-12,Yayasan,PAUD PERMATA KOTARAJA,No.421.9/1234.11/Dikbud.IV.3/2019,NaT,69843925 KB PERMATA KOTARAJA,0,253.621.625.918.159,031945389-915000         ,YAYASAN PAUD PERMATA KOTARAJA,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,50 Mb,Tidak Ada,C,2019-10-23,161/BAN PAUD DAN PNF/AKR/2019,200,0,0
5787ac8e-dc5b-4f58-b609-4388246824aa,TK MIFTAHUL ILMI,69991389,TK,PAUD  ,Dusun Menyer Terara Selatan,230303AA,Terara,230303,Kec. Terara,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83663,ilmitkmiftahul@gmail.com,Tidak ada,Swasta,421.9/2475/Dikbud.IV/2018,2018-12-11,Yayasan,Miftahul ilmi,421.9/1953/Dikbud.IV/2019,NaT,69991389 TK MIFTAHUL ILMI,1,156.871.656.168.412,952992204-915000         ,TK MIFTAHUL ILMI,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,30 Mb,Tidak Ada,B,2024-07-30,111/BAN-PDM/SK/2024,300,15.000,0
2049a3e4-023c-e111-b760-4388ef2b79c3,SMP NEGERI 1 KILO,50203700,SMP,SMP   ,Kilo,230504AD,LASI,230504,Kec. Kilo,230500,Kab. Dompu,230000,Prov. Nusa Tenggara Barat,84252,smpn1kilo@yahoo.co.id,Tidak ada,Negeri,-,1981-07-14,Pemerintah Daerah,Tidak Ada Data,-,1910-01-01,SMPN 1 KILO,1,148.324.486.112.422,001334952912000          ,SMPN 1 KILO,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,500 Mb,Tidak Ada,B,2021-12-08,1346/BAN-SM/SK/2021,25.806,0,0
